,Unnamed: 0,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,condition,grade,sqft_above,lat,long,basement,renovated,floor_1.5,floor_2.0,floor_2.5,floor_3.0,floor_3.5
306,318,548000.0,2.0,1.0,1470,3864,0.0,4,7,1170,47.6638,-122.345,1,0,0,0,0,0,0
307,319,268750.0,4.0,1.0,800,8775,0.0,3,6,800,47.48,-122.336,0,0,0,0,0,0,0
308,320,819900.0,5.0,3.0,3150,7119,0.0,3,9,3150,47.6759,-122.151,0,0,0,1,0,0,0
310,322,230000.0,3.0,2.0,1450,11204,0.0,3,7,1450,47.2639,-122.252,0,0,0,0,0,0,0
311,323,240000.0,3.0,2.0,1510,10248,0.0,3,7,1510,47.2929,-122.371,0,0,0,0,0,0,0
312,324,232000.0,2.0,1.0,1240,12092,0.0,3,6,960,47.4957,-122.352,1,1,0,0,0,0,0
314,327,740000.0,4.0,2.0,2050,4400,0.0,4,9,2050,47.644,-122.319,0,0,1,0,0,0,0
315,328,186375.0,3.0,1.0,1000,7636,0.0,2,7,1000,47.472,-122.344,0,0,0,0,0,0,0
316,329,790000.0,3.0,2.5,2370,10289,0.0,4,9,1590,47.592,-122.166,1,0,0,0,0,0,0
317,330,880000.0,4.0,3.5,2800,6750,0.0,3,9,1890,47.669,-122.275,1,1,0,1,0,0,0
319,332,295000.0,3.0,2.0,1810,10530,0.0,3,8,1810,47.1913,-122.012,0,0,0,0,0,0,0
320,333,640000.0,2.0,1.0,1070,5000,0.0,3,7,1070,47.6666,-122.331,0,0,0,0,0,0,0
321,334,940000.0,4.0,2.0,2490,9525,0.0,5,9,2490,47.5639,-122.217,0,0,0,1,0,0,0
322,335,260000.0,4.0,2.5,1960,5238,0.0,3,7,1960,47.3483,-122.052,0,0,0,1,0,0,0
323,336,559900.0,3.0,3.0,2930,5569,0.0,3,9,1860,47.7648,-122.164,1,0,0,0,0,0,0
324,337,791500.0,4.0,2.0,1510,3500,0.0,5,7,1510,47.6794,-122.357,0,0,1,0,0,0,0
325,338,265000.0,3.0,2.0,1420,8250,0.0,3,7,1420,47.7535,-122.354,0,0,0,0,0,0,0
326,339,245000.0,3.0,2.0,1740,11547,0.0,3,7,1740,47.4945,-122.22,0,0,0,0,0,0,0
328,341,684000.0,4.0,3.5,3040,8414,0.0,3,9,2420,47.5222,-122.157,1,0,0,1,0,0,0
329,342,425000.0,3.0,2.0,2500,6840,0.0,3,8,1300,47.7222,-122.32,1,0,0,0,0,0,0
331,344,552250.0,4.0,2.5,2580,5823,0.0,3,8,2580,47.5374,-121.875,0,0,0,1,0,0,0
332,345,165000.0,4.0,1.0,1000,7134,0.0,3,6,1000,47.4897,-122.24,0,0,0,0,0,0,0
334,348,206600.0,3.0,2.0,1390,13464,0.0,4,7,1390,47.3581,-122.173,0,0,0,0,0,0,0
335,349,387000.0,4.0,2.0,2500,7690,0.0,3,7,1250,47.7713,-122.307,1,0,0,0,0,0,0
337,351,855000.0,4.0,3.0,2270,10460,0.0,3,9,2270,47.5603,-122.222,0,0,0,1,0,0,0
338,352,315000.0,3.0,1.0,1900,14400,0.0,4,7,1300,47.4147,-122.337,1,0,0,0,0,0,0
339,353,437500.0,2.0,1.0,990,3120,0.0,5,7,790,47.68,-122.353,1,0,0,0,0,0,0
341,355,375000.0,4.0,2.0,2200,7475,0.0,5,7,1100,47.543,-122.28,1,0,0,0,0,0,0
342,356,300000.0,4.0,2.5,1910,4862,0.0,3,7,1910,47.3607,-122.034,0,0,0,1,0,0,0
343,357,420000.0,4.0,1.0,1750,9600,0.0,4,7,1750,47.5759,-122.137,0,0,1,0,0,0,0
345,359,679900.0,3.0,2.5,2440,5750,0.0,3,9,1980,47.565,-122.381,1,0,0,1,0,0,0
347,361,380000.0,5.0,2.5,2760,11340,0.0,4,9,2760,47.4769,-122.141,0,0,0,1,0,0,0
348,362,329500.0,4.0,2.5,1820,7912,0.0,3,7,1820,47.3845,-122.029,0,0,0,1,0,0,0
349,363,604950.0,3.0,2.5,2110,5608,0.0,3,8,1340,47.6743,-122.184,1,0,0,0,0,0,0
350,364,795000.0,5.0,2.5,3040,9570,0.0,4,8,1640,47.5651,-122.164,1,0,0,0,0,0,0
352,366,673000.0,4.0,2.5,2990,10400,0.0,3,9,2990,47.4508,-122.359,0,0,0,1,0,0,0
355,369,338000.0,4.0,3.0,2090,7500,0.0,3,7,1370,47.4888,-122.182,1,0,0,0,0,0,0
356,370,280000.0,3.0,2.5,1430,7222,0.0,3,7,1430,47.5112,-122.19,0,0,0,1,0,0,0
357,371,315000.0,4.0,2.5,2180,10754,0.0,5,7,1100,47.7711,-122.341,1,0,0,0,0,0,0
358,373,380000.0,5.0,3.0,3450,9914,0.0,3,9,3450,47.2813,-122.345,0,0,0,1,0,0,0
359,374,297000.0,3.0,2.5,1450,7562,0.0,3,7,1450,47.5038,-122.189,0,0,0,1,0,0,0
361,376,450000.0,3.0,2.0,1640,13500,0.0,3,7,1110,47.7164,-122.304,1,0,0,0,0,0,0
362,377,275000.0,3.0,3.0,1590,7750,0.0,3,7,1060,47.3624,-122.045,1,0,0,0,0,0,0
363,378,595000.0,4.0,2.0,2020,2849,0.0,3,7,2020,47.6831,-122.329,0,0,0,1,0,0,0
364,379,435000.0,3.0,1.5,1300,3348,0.0,3,7,1300,47.592,-122.307,0,1,1,0,0,0,0
367,382,389000.0,4.0,2.5,2130,5337,0.0,3,7,2130,47.7237,-121.959,0,0,0,1,0,0,0
368,383,560000.0,4.0,2.5,2550,7800,0.0,3,8,1580,47.6283,-122.095,1,0,0,0,0,0,0
370,385,799000.0,4.0,2.5,2510,11585,0.0,4,8,2510,47.5483,-122.226,0,0,0,1,0,0,0
371,386,365500.0,3.0,2.0,1410,9600,0.0,4,7,1410,47.7591,-122.146,0,0,0,0,0,0,0
372,387,252350.0,3.0,2.0,1650,7352,0.0,3,7,1160,47.4612,-122.169,1,0,0,0,0,0,0
373,388,403950.0,4.0,2.5,2120,13780,0.0,3,8,2120,47.4987,-122.365,0,0,0,1,0,0,0
374,389,385000.0,4.0,1.5,2040,10726,0.0,3,7,1380,47.772,-122.358,1,0,0,0,0,0,0
375,390,345000.0,4.0,1.0,1550,7620,0.0,3,7,1550,47.5287,-122.35,0,0,1,0,0,0,0
376,391,490000.0,3.0,3.0,1980,3128,0.0,4,9,1980,47.6109,-122.114,0,0,0,1,0,0,0
378,393,927000.0,4.0,3.0,3300,12090,0.0,3,8,3300,47.6294,-122.218,0,0,0,1,0,0,0
380,395,330000.0,2.0,1.0,1220,10000,0.0,5,7,1220,47.7405,-122.241,0,0,0,0,0,0,0
381,396,530000.0,5.0,2.5,2720,8800,0.0,4,7,1500,47.5976,-122.118,1,0,0,0,0,0,0
383,398,378750.0,3.0,2.5,2160,3000,0.0,3,7,1260,47.5644,-122.289,1,1,1,0,0,0,0
384,399,269900.0,4.0,2.0,1530,8750,0.0,4,7,1530,47.4556,-122.157,0,0,1,0,0,0,0
385,400,557000.0,3.0,3.5,1710,2096,0.0,3,8,1290,47.6055,-122.305,1,0,0,1,0,0,0
387,402,352000.0,2.0,1.0,940,5000,0.0,4,7,940,47.6879,-122.385,0,0,0,0,0,0,0
389,404,322500.0,4.0,2.5,1820,6753,0.0,3,7,1820,47.3845,-122.032,0,0,0,1,0,0,0
390,405,650000.0,3.0,3.5,1510,2000,0.0,3,9,1330,47.5815,-122.402,1,0,0,1,0,0,0
391,406,450000.0,3.0,2.0,1290,1213,0.0,3,8,1290,47.6609,-122.344,0,0,0,0,0,1,0
392,407,278500.0,3.0,2.0,1570,5250,0.0,3,7,1570,47.3163,-122.188,0,0,0,0,0,0,0
393,408,364950.0,4.0,2.5,1930,6957,0.0,3,8,1930,47.4309,-122.191,0,0,0,1,0,0,0
395,410,268000.0,3.0,2.5,1550,8134,0.0,3,7,1550,47.404,-122.191,0,0,0,1,0,0,0
398,413,577500.0,3.0,2.5,2000,7251,0.0,3,9,2000,47.7067,-122.2,0,0,0,1,0,0,0
399,414,339000.0,4.0,1.5,2390,7480,0.0,3,7,2390,47.504,-122.227,0,0,1,0,0,0,0
402,417,423000.0,4.0,2.5,2200,9351,0.0,5,7,1290,47.7448,-122.333,1,0,0,0,0,0,0
403,418,355000.0,3.0,2.5,1860,5028,0.0,3,8,1860,47.7318,-121.982,0,0,0,1,0,0,0
405,420,482000.0,2.0,1.0,950,3960,0.0,3,7,950,47.6885,-122.337,0,0,0,0,0,0,0
406,421,625000.0,3.0,2.0,1600,9135,0.0,5,7,1600,47.5724,-122.179,0,0,0,0,0,0,0
407,422,538000.0,3.0,2.5,2250,11632,0.0,3,8,2250,47.5272,-122.169,0,0,0,1,0,0,0
408,423,380000.0,3.0,2.5,2280,10255,0.0,4,8,2280,47.4334,-122.161,0,0,0,1,0,0,0
409,424,375000.0,2.0,1.0,940,5120,0.0,3,7,940,47.6073,-122.308,0,0,0,0,0,0,0
410,425,245000.0,3.0,2.5,1530,8500,0.0,5,7,1030,47.3592,-122.046,1,0,0,0,0,0,0
412,428,397000.0,4.0,2.0,1440,7680,0.0,3,7,1200,47.7245,-122.2,1,0,0,0,0,0,0
413,429,365000.0,3.0,2.5,2200,4052,0.0,3,8,2200,47.4362,-122.178,0,0,0,1,0,0,0
414,430,328500.0,4.0,3.0,2290,8250,0.0,3,9,2290,47.3739,-122.156,0,0,0,1,0,0,0
416,432,1000000.0,4.0,2.5,2610,3277,0.0,5,8,1920,47.6636,-122.33,1,0,1,0,0,0,0
417,433,237000.0,3.0,2.5,1490,2138,0.0,3,7,1490,47.4324,-122.197,0,0,0,1,0,0,0
418,434,525000.0,4.0,2.5,2450,5280,0.0,3,8,2450,47.7734,-122.224,0,0,0,1,0,0,0
419,435,749000.0,4.0,2.5,1710,9627,0.0,3,9,1440,47.559,-122.164,1,1,0,0,0,0,0
422,438,438000.0,2.0,2.0,1270,1372,0.0,3,8,1270,47.6776,-122.318,0,0,0,0,0,1,0
423,439,578000.0,3.0,2.0,2120,10875,0.0,3,8,1540,47.504,-122.382,1,0,0,0,0,0,0
424,440,227950.0,3.0,1.5,1670,8230,0.0,5,7,1670,47.2613,-122.255,0,0,0,0,0,0,0
425,441,196000.0,3.0,2.5,2070,11576,0.0,3,7,2070,47.3417,-122.271,0,0,0,1,0,0,0
426,442,641000.0,2.0,1.0,1420,5332,0.0,3,8,1070,47.6694,-122.275,1,0,0,0,0,0,0
428,444,205000.0,3.0,1.0,940,7980,0.0,4,7,940,47.3838,-122.289,0,0,0,0,0,0,0
429,445,400000.0,3.0,2.0,1920,9102,0.0,3,7,1920,47.7487,-122.082,0,0,0,0,0,0,0
431,447,505000.0,3.0,2.0,1260,5460,0.0,3,7,1260,47.7355,-122.18,0,0,0,0,0,0,0
432,448,475000.0,5.0,2.5,2340,7200,0.0,3,7,1300,47.7206,-122.211,1,0,0,0,0,0,0
433,449,520000.0,3.0,2.5,2590,9263,0.0,5,8,1440,47.7691,-122.262,1,0,0,0,0,0,0
435,451,333500.0,3.0,2.0,1220,9732,0.0,3,7,1220,47.7736,-122.214,0,0,0,0,0,0,0
436,452,232000.0,3.0,1.0,1400,10403,0.0,4,6,1400,47.362,-122.029,0,0,0,0,0,0,0
438,454,811000.0,3.0,2.0,1870,9897,0.0,4,8,1870,47.5505,-122.221,0,0,0,0,0,0,0
439,455,551000.0,3.0,2.5,2830,5802,0.0,3,9,2830,47.7605,-122.234,0,0,0,1,0,0,0
440,456,496500.0,3.0,2.5,2260,3640,0.0,3,8,2260,47.7356,-122.157,0,0,0,1,0,0,0
442,458,578000.0,4.0,2.5,3140,9225,0.0,5,9,1770,47.4904,-122.226,1,0,0,0,0,0,0
443,459,255000.0,3.0,2.0,1240,8659,0.0,5,7,1240,47.3663,-122.089,0,0,0,0,0,0,0
445,461,348000.0,3.0,2.5,2570,8491,0.0,4,8,2570,47.3759,-122.125,0,0,0,1,0,0,0
446,462,230000.0,3.0,2.0,1510,3413,0.0,3,7,1510,47.3912,-122.167,0,0,0,1,0,0,0
447,463,359500.0,4.0,2.5,2390,11250,0.0,3,9,2390,47.3305,-122.371,0,0,0,1,0,0,0
448,464,330000.0,3.0,1.0,980,7000,0.0,3,6,980,47.7617,-122.357,0,0,0,0,0,0,0
450,466,465000.0,3.0,2.0,1480,6360,0.0,3,7,1480,47.7311,-122.353,0,0,0,0,0,0,0
451,467,325000.0,4.0,2.5,1850,7324,0.0,3,8,1850,47.3701,-122.107,0,0,0,1,0,0,0
453,469,342500.0,3.0,2.5,1810,5192,0.0,3,8,1810,47.3724,-122.042,0,0,0,1,0,0,0
458,474,859900.0,4.0,3.0,3390,6298,0.0,3,9,3390,47.5906,-122.062,0,0,0,1,0,0,0
459,475,520000.0,4.0,2.5,1890,3006,0.0,3,7,1890,47.5461,-121.998,0,0,0,1,0,0,0
460,476,460000.0,3.0,2.5,1610,2527,0.0,3,9,1080,47.5674,-122.29,1,0,0,1,0,0,0
461,477,438924.0,3.0,1.5,1050,4590,0.0,3,7,850,47.6943,-122.29,1,0,0,0,0,0,0
463,479,590000.0,4.0,3.0,2910,10650,0.0,3,8,1780,47.6658,-122.188,1,0,0,0,0,0,0
464,480,378500.0,4.0,2.0,1700,8640,0.0,3,7,850,47.5772,-122.153,1,0,0,0,0,0,0
465,481,328500.0,3.0,2.5,1950,8130,0.0,4,9,1950,47.3875,-122.161,0,0,0,1,0,0,0
466,482,849950.0,3.0,3.0,2990,9773,0.0,4,8,2990,47.6344,-122.174,0,0,0,1,0,0,0
467,483,525000.0,3.0,1.5,1350,6000,0.0,3,7,900,47.5275,-122.391,1,0,0,0,0,0,0
469,485,295000.0,4.0,2.5,2160,7725,0.0,4,8,1460,47.3078,-122.378,1,0,0,0,0,0,0
471,487,207950.0,2.0,2.0,890,5000,0.0,3,6,890,47.5158,-122.264,0,0,0,0,0,0,0
472,488,699900.0,4.0,3.0,2810,7302,0.0,3,9,2810,47.5985,-121.977,0,0,0,1,0,0,0
474,490,452000.0,4.0,1.5,1580,7350,0.0,4,7,960,47.6734,-122.154,1,0,0,0,0,0,0
475,491,370000.0,3.0,2.0,1680,5036,0.0,4,7,1680,47.4734,-122.186,0,0,0,0,0,0,0
476,492,232000.0,3.0,2.0,1300,11230,0.0,5,7,1300,47.3811,-122.087,0,0,0,0,0,0,0
477,493,669950.0,5.0,2.5,2820,14062,0.0,4,7,2380,47.7081,-122.215,1,0,0,1,0,0,0
478,494,397500.0,3.0,2.0,1510,6710,0.0,3,7,1070,47.7193,-122.216,1,0,0,0,0,0,0
479,495,490000.0,2.0,2.5,1230,1391,0.0,3,8,870,47.6192,-122.301,1,0,0,1,0,0,0
480,496,725000.0,4.0,2.0,2110,4140,0.0,3,9,1710,47.5836,-122.387,1,1,0,1,0,0,0
482,498,625000.0,2.0,1.5,1490,5750,0.0,4,7,1190,47.5872,-122.39,1,0,1,0,0,0,0
483,499,437500.0,3.0,2.5,2120,4500,0.0,3,7,2120,47.5322,-121.88,0,0,0,1,0,0,0
484,500,650000.0,4.0,2.5,3180,5438,0.0,3,9,3180,47.5416,-121.864,0,0,0,1,0,0,0
485,501,475000.0,2.0,1.0,1490,3825,0.0,3,7,860,47.6799,-122.381,1,0,0,0,0,0,0
486,502,342000.0,3.0,2.0,1930,11947,0.0,4,8,1930,47.3672,-122.151,0,0,0,0,0,0,0
488,504,280000.0,3.0,1.5,1670,11610,0.0,4,7,1670,47.4404,-122.191,0,0,0,0,0,0,0
489,505,240000.0,2.0,2.0,1330,7200,0.0,3,7,1330,47.4467,-122.281,0,0,0,0,0,0,0
490,506,529000.0,3.0,1.0,1210,3328,0.0,4,7,1210,47.6729,-122.363,0,0,1,0,0,0,0
491,507,442000.0,3.0,1.0,1190,5100,0.0,4,7,1030,47.5346,-122.385,1,0,0,0,0,0,0
492,508,615000.0,2.0,1.0,1540,6872,0.0,4,7,820,47.6454,-122.373,0,0,0,0,0,0,0
494,510,585000.0,4.0,2.0,2430,7559,0.0,4,8,1580,47.7206,-122.11,1,0,0,0,0,0,0
495,511,480000.0,4.0,2.5,2600,7787,0.0,3,8,2600,47.4877,-122.139,0,0,0,1,0,0,0
497,513,290000.0,4.0,1.0,1330,8184,0.0,3,7,1330,47.7343,-122.347,0,0,1,0,0,0,0
498,514,615000.0,3.0,2.0,1900,5000,0.0,5,7,950,47.5789,-122.393,1,0,0,0,0,0,0
499,515,300000.0,2.0,1.0,1100,7680,0.0,4,7,1100,47.7439,-122.339,0,0,0,0,0,0,0
501,517,750000.0,3.0,2.5,2400,7745,0.0,3,9,2400,47.6734,-122.173,0,0,0,1,0,0,0
504,520,288000.0,3.0,1.0,1190,7560,0.0,5,6,1190,47.452,-122.177,0,0,0,0,0,0,0
505,521,190000.0,2.0,1.0,630,6000,0.0,3,6,630,47.4973,-122.221,0,1,0,0,0,0,0
506,522,515000.0,5.0,3.0,2530,5105,0.0,3,8,1520,47.7546,-122.341,1,0,0,0,0,0,0
508,524,275000.0,2.0,1.0,940,5000,0.0,3,6,940,47.5186,-122.374,0,0,0,0,0,0,0
509,525,727500.0,2.0,2.0,1240,9119,0.0,4,7,1240,47.6221,-122.193,0,0,0,0,0,0,0
510,526,650000.0,4.0,2.5,3040,6587,0.0,3,7,3040,47.683,-122.039,0,0,0,1,0,0,0
512,528,365000.0,4.0,1.0,1590,7085,0.0,3,6,1590,47.7315,-122.305,0,0,1,0,0,0,0
514,530,270500.0,3.0,2.5,1780,7848,0.0,3,7,1320,47.3608,-122.056,1,0,0,0,0,0,0
515,531,200000.0,2.0,1.5,1360,1898,0.0,3,7,1360,47.2852,-122.19,0,0,0,1,0,0,0
517,533,160000.0,3.0,1.5,1010,9600,0.0,4,7,1010,47.4097,-122.316,0,0,0,0,0,0,0
518,534,204000.0,3.0,1.0,1040,7405,0.0,4,6,1040,47.3105,-122.021,0,0,0,0,0,0,0
519,535,358000.0,3.0,2.5,1610,6655,0.0,4,7,1610,47.4296,-122.161,0,0,0,1,0,0,0
520,536,452000.0,4.0,2.0,1570,8268,0.0,3,7,1570,47.7373,-122.197,0,0,0,0,0,0,0
521,537,595000.0,2.0,2.0,1510,4000,0.0,4,7,1010,47.6582,-122.345,1,0,0,0,0,0,0
522,538,249000.0,3.0,2.0,1360,6082,0.0,3,7,1360,47.3577,-122.16,0,0,0,0,0,0,0
523,539,346900.0,4.0,2.5,1970,5106,0.0,3,8,1970,47.449,-122.205,0,0,0,1,0,0,0
525,541,280000.0,4.0,2.5,1560,4350,0.0,3,7,1560,47.5025,-122.186,0,0,0,1,0,0,0
526,542,318888.0,4.0,2.0,2320,12000,0.0,4,8,2270,47.3644,-122.28,1,0,0,0,0,0,0
531,547,259950.0,2.0,2.0,1070,649,0.0,3,9,720,47.5213,-122.357,1,0,0,1,0,0,0
533,549,215000.0,2.0,1.0,1320,8865,0.0,4,6,1320,47.4949,-122.3,0,0,0,0,0,0,0
534,550,705000.0,3.0,2.0,2180,10221,0.0,4,7,1140,47.5885,-122.248,1,0,0,0,0,0,0
536,552,451000.0,3.0,2.0,1790,9813,0.0,3,7,1790,47.749,-122.305,0,0,0,1,0,0,0
537,553,261000.0,2.0,1.0,750,8125,0.0,4,6,750,47.4727,-122.198,0,0,0,0,0,0,0
538,554,396000.0,3.0,1.5,1300,8280,0.0,5,7,1300,47.7403,-122.256,0,0,0,0,0,0,0
541,557,238000.0,4.0,1.0,1400,7242,0.0,3,7,1400,47.4339,-122.291,0,0,1,0,0,0,0
543,559,331500.0,4.0,2.5,2050,10271,0.0,3,7,2050,47.3628,-122.075,0,0,0,1,0,0,0
546,562,880000.0,3.0,2.5,2870,5163,0.0,3,9,2870,47.6935,-122.352,0,0,0,1,0,0,0
548,564,638700.0,3.0,2.0,2080,9162,0.0,3,7,1370,47.5846,-122.168,1,0,0,0,0,0,0
549,565,435000.0,3.0,2.5,1840,5680,0.0,3,7,1840,47.6969,-122.026,0,0,0,1,0,0,0
550,566,260000.0,3.0,1.0,1180,5350,0.0,4,6,1180,47.505,-122.259,0,0,1,0,0,0,0
551,567,671500.0,5.0,3.0,2160,4000,0.0,5,7,1530,47.667,-122.289,1,0,1,0,0,0,0
552,568,610000.0,3.0,1.0,1180,3400,0.0,3,8,1180,47.6376,-122.353,0,0,1,0,0,0,0
553,569,405000.0,2.0,1.0,1160,15029,0.0,4,6,870,47.6929,-121.87,1,0,0,0,0,0,0
554,570,338900.0,4.0,2.5,1830,5612,0.0,3,7,1830,47.3572,-122.015,0,0,0,1,0,0,0
556,572,442000.0,5.0,3.0,2560,5445,0.0,4,7,1760,47.5502,-122.311,1,0,1,0,0,0,0
557,573,650000.0,5.0,3.0,2550,5040,0.0,5,8,2550,47.6136,-122.299,0,0,1,0,0,0,0
558,574,263500.0,3.0,2.0,1330,9917,0.0,3,7,1040,47.4478,-122.161,1,0,0,0,0,0,0
560,576,266000.0,3.0,2.5,1805,3402,0.0,3,7,1805,47.3521,-122.212,0,0,0,1,0,0,0
562,578,530000.0,4.0,2.5,2320,5493,0.0,3,8,2320,47.7727,-122.229,0,0,0,1,0,0,0
563,579,180000.0,3.0,1.0,1384,8960,0.0,4,6,1384,47.3062,-122.371,0,0,0,0,0,0,0
564,580,619000.0,3.0,2.5,2720,6439,0.0,3,9,2720,47.5422,-121.86,0,0,0,1,0,0,0
565,581,264000.0,3.0,1.5,1820,10608,0.0,4,7,1820,47.3366,-122.306,0,0,0,0,0,0,0
566,582,730000.0,2.0,2.5,2130,4920,0.0,4,7,1530,47.573,-122.409,1,0,1,0,0,0,0
567,583,439000.0,4.0,2.5,2060,10070,0.0,3,7,2060,47.7258,-122.177,0,0,0,1,0,0,0
568,584,268500.0,4.0,2.0,1420,7500,0.0,4,7,1080,47.4025,-122.176,1,0,0,0,0,0,0
569,585,330000.0,3.0,2.0,1510,15744,0.0,3,7,1510,47.476000000000006,-121.755,0,0,0,0,0,0,0
570,586,640000.0,3.0,2.5,2160,4000,0.0,3,8,1960,47.6045,-122.307,1,1,1,0,0,0,0
572,588,370000.0,3.0,2.5,2110,13300,0.0,4,8,2110,47.3725,-122.06,0,0,0,1,0,0,0
573,589,685000.0,3.0,2.0,2060,2900,0.0,5,8,1330,47.5897,-122.292,1,0,1,0,0,0,0
576,592,290000.0,3.0,2.5,1610,2937,0.0,3,8,1610,47.4489,-122.188,0,0,0,1,0,0,0
577,593,296000.0,4.0,2.5,1780,3600,0.0,3,7,1780,47.3665,-122.017,0,0,0,1,0,0,0
578,594,360000.0,4.0,2.5,1840,9611,0.0,3,7,1840,47.4964,-122.251,0,0,0,1,0,0,0
579,595,240500.0,3.0,2.0,1460,10584,0.0,3,7,990,47.492,-122.317,1,0,0,0,0,0,0
580,597,595000.0,3.0,2.5,3370,14402,0.0,3,9,3370,47.5008,-121.776,0,0,0,1,0,0,0
583,600,507000.0,2.0,2.0,1670,6460,0.0,3,8,1670,47.7123,-122.027,0,0,0,0,0,0,0
585,602,185000.0,3.0,2.0,1430,10816,0.0,3,7,1430,47.3122,-121.996,0,0,0,1,0,0,0
586,603,460000.0,3.0,2.0,1440,7070,0.0,3,7,1440,47.6947,-122.125,0,0,0,0,0,0,0
587,604,435500.0,3.0,2.5,1450,4789,0.0,3,7,1450,47.5665,-122.018,0,0,0,1,0,0,0
588,605,469000.0,4.0,3.0,3550,13938,0.0,5,8,2100,47.425,-122.283,1,0,0,0,0,0,0
589,606,531000.0,2.0,3.0,1270,1175,0.0,3,8,1110,47.6634,-122.34,1,0,0,1,0,0,0
590,607,443500.0,2.0,1.0,940,6804,0.0,3,7,940,47.7047,-122.373,0,0,0,0,0,0,0
591,608,223000.0,3.0,2.0,1670,6824,0.0,3,7,1300,47.3666,-122.084,1,0,0,0,0,0,0
592,609,590000.0,4.0,3.5,3100,15842,0.0,3,8,2400,47.7466,-122.242,1,0,0,1,0,0,0
593,610,340000.0,2.0,2.5,1100,1760,0.0,3,7,1100,47.6972,-122.35,0,0,0,0,0,1,0
594,612,533600.0,3.0,2.5,1930,5080,0.0,4,8,1930,47.5694,-122.001,0,0,0,1,0,0,0
595,613,695000.0,3.0,3.0,2540,4694,0.0,3,9,2540,47.6214,-122.024,0,0,0,1,0,0,0
596,614,242000.0,3.0,2.0,1280,7524,0.0,4,7,1280,47.3961,-122.188,0,0,1,0,0,0,0
597,615,425000.0,3.0,2.5,1820,8814,0.0,3,7,1280,47.7162,-122.309,1,0,0,0,0,0,0
598,616,525000.0,3.0,2.5,1490,9414,0.0,3,7,1490,47.6844,-122.113,0,0,0,1,0,0,0
599,617,485000.0,3.0,2.5,1880,5502,0.0,3,8,1880,47.5737,-122.018,0,0,0,1,0,0,0
600,618,175000.0,3.0,1.0,1250,9775,0.0,3,7,1250,47.4474,-121.771,0,0,0,0,0,0,0
601,619,210000.0,3.0,2.0,1440,7210,0.0,3,8,1440,47.3128,-122.184,0,0,0,0,0,0,0
602,620,260000.0,3.0,2.5,1920,7415,0.0,3,7,1920,47.4022,-122.171,0,0,0,1,0,0,0
603,621,577000.0,3.0,2.5,2060,5750,0.0,3,7,1330,47.5671,-122.391,1,0,0,0,0,0,0
604,622,200000.0,3.0,1.5,1210,10588,0.0,4,7,1210,47.2876,-122.212,0,0,0,0,0,0,0
605,623,605000.0,2.0,2.0,1760,5000,0.0,4,7,940,47.682,-122.372,1,0,0,0,0,0,0
606,624,325000.0,3.0,1.0,990,6750,0.0,4,6,990,47.7125,-122.331,0,0,0,0,0,0,0
607,625,289500.0,3.0,1.0,960,6400,0.0,4,6,820,47.496,-122.239,1,0,0,0,0,0,0
608,626,559950.0,3.0,2.5,1660,1458,0.0,3,9,1660,47.5876,-122.309,0,0,0,0,0,1,0
610,628,543500.0,3.0,2.5,1270,2790,0.0,3,7,990,47.6581,-122.396,1,0,0,0,0,0,0
612,630,218000.0,3.0,1.0,960,9633,0.0,5,6,960,47.1951,-122.001,0,0,0,0,0,0,0
613,631,565000.0,2.0,2.0,1330,6000,0.0,4,7,960,47.6539,-122.396,1,1,0,0,0,0,0
614,632,426700.0,3.0,2.0,2080,7700,0.0,5,7,1600,47.5375,-122.178,1,0,0,0,0,0,0
615,633,650000.0,3.0,2.5,2690,11575,0.0,3,8,2130,47.7605,-122.267,0,0,0,0,0,0,0
616,634,542000.0,2.0,1.0,890,3060,0.0,3,7,770,47.6663,-122.326,1,0,0,0,0,0,0
617,635,415000.0,3.0,2.0,1070,8000,0.0,3,7,1070,47.6978,-122.13,0,0,0,0,0,0,0
618,636,214000.0,3.0,1.0,1200,8316,0.0,4,6,1200,47.3221,-122.215,0,0,0,0,0,0,0
619,637,245000.0,3.0,1.5,1360,8910,0.0,5,7,1360,47.4488,-122.275,0,0,0,1,0,0,0
620,638,314500.0,3.0,2.0,2050,13303,0.0,3,8,2050,47.2681,-122.31,0,0,0,0,0,0,0
622,640,378000.0,2.0,2.0,1300,3850,0.0,3,7,800,47.5395,-122.39,1,0,0,0,0,0,0
623,641,305000.0,4.0,2.5,2250,9091,0.0,3,7,1340,47.33600000000001,-122.269,1,0,0,0,0,0,0
625,643,729500.0,3.0,2.5,1660,1091,0.0,3,9,1530,47.5818,-122.402,1,0,0,0,0,1,0
626,644,430000.0,3.0,2.5,2360,6699,0.0,3,7,2360,47.5317,-121.853,0,0,0,1,0,0,0
627,645,240000.0,3.0,2.0,1760,6500,0.0,3,7,1150,47.3647,-122.05,0,0,0,0,0,0,0
628,646,545000.0,3.0,2.0,1680,6200,0.0,3,7,1680,47.5338,-122.384,0,0,1,0,0,0,0
629,647,530000.0,3.0,2.0,1320,2500,0.0,3,7,870,47.6681,-122.305,1,0,0,0,0,0,0
631,649,425000.0,4.0,1.0,1260,7645,0.0,3,6,1260,47.5044,-122.35,0,0,1,0,0,0,0
