,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,view,condition,grade,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,basement,renovated,distance_from_bellevue,floor_1_5,floor_2_0,floor_2_5,floor_3_0,floor_3_5
209,445838.0,3,2.5,2250,5692,0.0,0.0,3,8,2000,98146,47.5133,-122.379,1320,5390,0,0,10.795261975659036,0,1,0,0,0
210,1070000.0,2,2.5,3900,14864,0.0,3.0,3,8,1947,98144,47.5884,-122.291,2580,5184,1,0,4.469599127190246,0,0,0,0,0
211,467000.0,2,1.5,1320,10800,0.0,0.0,4,8,1947,98177,47.7145,-122.367,2120,12040,0,0,10.214003664242304,0,0,0,0,0
213,279950.0,3,2.0,1750,9750,0.0,0.0,3,7,1961,98198,47.398,-122.299,1900,10125,1,0,15.672645520089976,0,0,0,0,0
214,527000.0,4,2.5,2330,19436,0.0,0.0,3,8,1987,98011,47.7663,-122.215,1910,10055,0,0,10.428572710688279,0,1,0,0,0
215,325000.0,3,2.5,2220,16020,0.0,0.0,4,8,1966,98030,47.3758,-122.217,2080,9583,1,0,16.57639730934519,0,0,0,0,0
216,328000.0,3,2.5,2020,8379,0.0,0.0,3,7,1994,98038,47.3828,-122.023,2020,8031,0,0,18.164154290381408,0,1,0,0,0
217,390000.0,3,2.5,1250,7500,0.0,0.0,5,7,1942,98146,47.5123,-122.373,1280,7392,0,0,10.631631238823486,0,0,0,0,0
218,479950.0,2,2.0,1510,6516,0.0,0.0,3,8,2005,98053,47.7076,-122.013,1640,6009,0,0,10.926288004036024,0,0,0,0,0
220,235000.0,3,1.0,1430,15246,0.0,0.0,4,7,1961,98031,47.4075,-122.214,1960,13068,1,0,14.382581096408034,0,0,0,0,0
221,516500.0,3,2.5,1480,4729,0.0,0.0,3,7,2004,98053,47.6794,-122.034,2250,4729,0,0,9.056506023655718,0,1,0,0,0
222,655000.0,2,2.0,1450,15798,1.0,4.0,3,7,1915,98166,47.4497,-122.375,2030,13193,1,1,13.964445533205922,0,1,0,0,0
223,500000.0,4,3.0,2280,15347,0.0,0.0,5,7,1960,98059,47.5218,-122.164,2280,15347,0,0,6.739536739520372,0,0,0,0,0
225,213000.0,2,1.0,1000,10200,0.0,0.0,3,6,1961,98024,47.5687,-121.899,1150,13702,0,0,14.572382105241259,0,0,0,0,0
226,475000.0,3,1.5,2480,5280,0.0,0.0,5,7,1947,98108,47.5575,-122.303,2090,4800,1,0,6.116098444161685,1,0,0,0,0
228,416000.0,3,2.0,2220,94300,0.0,0.0,5,7,1976,98010,47.3459,-121.95,2070,80100,1,0,22.08401662296644,0,0,0,0,0
229,410000.0,4,1.0,1970,4740,0.0,0.0,3,7,1904,98122,47.6136,-122.303,1510,4740,1,1,4.61680303091337,1,0,0,0,0
232,225000.0,3,2.0,1430,8505,0.0,0.0,4,7,1968,98003,47.3173,-122.319,1190,8640,0,0,21.296617776883846,0,0,0,0,0
233,210000.0,2,1.0,830,6000,0.0,0.0,3,6,1940,98126,47.5308,-122.376,830,4960,0,0,9.931258348557385,0,0,0,0,0
234,455000.0,2,1.0,1430,5000,0.0,0.0,2,7,1925,98115,47.6727,-122.299,1450,3750,0,0,5.931428433986449,1,0,0,0,0
235,225000.0,3,1.0,1300,8316,0.0,0.0,4,6,1954,98002,47.3221,-122.216,1260,8316,0,0,20.28331271189719,0,0,0,0,0
236,480000.0,2,1.0,1030,3060,0.0,2.0,4,7,1918,98103,47.6779,-122.353,1390,3060,1,0,8.167865633263194,0,0,0,0,0
237,363000.0,3,2.5,2740,11872,0.0,0.0,3,9,1990,98023,47.3076,-122.395,2570,10377,0,0,23.073694657007298,0,1,0,0,0
239,181000.0,2,1.5,720,5120,0.0,0.0,3,6,1954,98106,47.5218,-122.357,1150,2566,0,0,9.637636052809649,0,0,0,0,0
240,250000.0,4,2.0,2010,7312,0.0,0.0,4,7,1976,98002,47.2785,-122.213,2010,7650,0,0,23.291801481633794,0,0,0,0,0
241,481000.0,3,2.0,1560,3000,0.0,0.0,4,6,1918,98103,47.6846,-122.345,1390,3000,1,0,8.116756677985943,0,0,0,0,0
242,260000.0,3,2.0,1810,7209,0.0,0.0,4,7,1978,98032,47.3656,-122.278,1750,7209,1,0,17.612813626047593,0,0,0,0,0
243,455000.0,4,2.5,3360,7685,0.0,0.0,3,9,2001,98058,47.4369,-122.111,3060,6567,0,0,13.082702979378714,0,1,0,0,0
245,349500.0,3,1.0,1400,3538,0.0,0.0,3,7,1953,98118,47.5405,-122.27,1620,6331,1,0,6.03117705397364,0,0,0,0,0
246,245000.0,3,2.5,1730,7442,0.0,0.0,3,7,1987,98030,47.3507,-122.178,1630,6458,0,0,18.33937235265692,0,1,0,0,0
247,592500.0,2,2.0,1420,9191,0.0,2.0,5,7,1928,98115,47.6979,-122.32,1420,6816,0,0,7.84595196223949,1,0,0,0,0
248,385000.0,4,2.0,2360,7620,0.0,0.0,4,7,1955,98106,47.5278,-122.345,1910,7620,1,0,8.944777321208262,0,0,0,0,0
249,315000.0,3,2.0,1580,11455,0.0,0.0,4,7,1974,98059,47.4756,-122.147,1550,10650,1,0,10.027402028646955,0,0,0,0,0
250,255000.0,3,1.0,1230,10170,0.0,0.0,3,7,1979,98045,47.4437,-121.772,1380,10098,0,0,23.38826051735933,0,0,0,0,0
251,693000.0,4,2.5,2460,4425,0.0,0.0,3,8,2006,98052,47.7048,-122.109,2990,5659,0,0,7.585421517356151,0,1,0,0,0
252,780000.0,3,1.0,1660,4400,0.0,0.0,3,8,1911,98112,47.6362,-122.302,1660,4400,1,0,4.784942627334017,1,0,0,0,0
253,237000.0,3,2.0,1270,8470,0.0,0.0,4,7,1960,98198,47.4207,-122.29,1600,8470,0,0,14.049285688886885,0,0,0,0,0
257,290000.0,4,2.5,1700,7280,0.0,0.0,4,7,1988,98031,47.4045,-122.171,1950,7475,0,0,14.662878416429734,0,1,0,0,0
258,285000.0,3,1.0,1120,10701,0.0,0.0,3,7,1954,98106,47.5544,-122.358,1130,6350,0,0,8.331417235243665,0,0,0,0,0
259,415000.0,2,1.0,1070,4500,0.0,0.0,3,7,1937,98115,47.6802,-122.29,1320,4465,0,0,6.000617349034202,0,0,0,0,0
260,272500.0,3,2.5,2070,9900,0.0,0.0,3,8,1979,98023,47.2988,-122.371,2070,8250,1,0,23.235589159964665,0,0,0,0,0
263,436000.0,2,1.0,1040,7538,0.0,0.0,4,7,1939,98133,47.7107,-122.352,1440,7530,0,0,9.52377389211798,0,0,0,0,0
264,210000.0,3,1.0,1700,11390,0.0,0.0,4,7,1967,98003,47.3271,-122.323,1350,8164,0,0,20.691431137532742,0,0,0,0,0
265,331000.0,3,2.0,1080,1306,0.0,0.0,3,7,1954,98199,47.6601,-122.4,1440,2225,1,1,9.633715209349095,0,0,0,0,0
266,365000.0,3,2.5,2653,4510,0.0,0.0,3,8,2006,98031,47.4145,-122.166,2653,4927,0,0,14.003486576194243,0,1,0,0,0
267,450000.0,3,2.0,2290,16258,0.0,0.0,5,8,1960,98058,47.4672,-122.165,1660,10530,0,0,10.409515621006152,0,0,0,0,0
268,770000.0,4,3.0,3820,26300,0.0,0.0,3,9,2014,98028,47.7618,-122.261,1860,12136,1,0,10.44784228606201,0,1,0,0,0
269,455000.0,4,2.5,2210,49375,0.0,0.0,3,8,1997,98038,47.3828,-122.071,2670,49385,0,0,17.236932520924956,0,0,0,0,0
270,405000.0,3,2.0,2390,6000,0.0,0.0,3,6,1908,98118,47.5362,-122.268,2020,6000,1,0,6.243379531301455,0,0,0,0,0
271,304900.0,4,2.0,2600,11325,0.0,0.0,4,7,1969,98031,47.3954,-122.206,1720,11088,1,0,15.211226115547575,0,0,0,0,0
272,170000.0,2,1.0,860,5265,0.0,0.0,3,6,1931,98178,47.5048,-122.272,1650,8775,0,0,8.284348614544312,0,0,0,0,0
274,780000.0,4,2.5,3500,7048,0.0,0.0,3,9,2005,98053,47.6811,-122.025,3920,7864,0,0,9.480010780167236,0,1,0,0,0
275,330000.0,3,3.0,2420,13959,0.0,0.0,4,8,1988,98028,47.7486,-122.23,2570,13300,1,0,9.272582035948517,0,0,0,0,0
276,370000.0,4,2.5,2720,8666,0.0,0.0,3,9,1992,98030,47.3846,-122.169,2410,8100,0,0,16.040162204021723,0,1,0,0,0
277,467000.0,5,2.5,2500,13500,0.0,0.0,3,7,1979,98072,47.7564,-122.144,2300,9750,1,0,10.123035630286743,0,0,0,0,0
278,675000.0,5,2.5,2900,10300,0.0,0.0,3,8,1985,98006,47.5461,-122.151,2310,10300,1,0,5.395301972403829,0,0,0,0,0
279,500000.0,2,1.0,1640,14100,0.0,0.0,4,7,1954,98006,47.5712,-122.143,1520,13527,1,0,4.1770344757940165,0,0,0,0,0
280,389999.0,4,2.5,1890,15770,0.0,0.0,4,7,1968,98166,47.4281,-122.343,2410,15256,0,0,14.486372564983192,0,1,0,0,0
281,630000.0,4,2.0,2950,9025,0.0,2.0,4,8,1975,98034,47.7128,-122.223,2120,9600,1,0,6.777737734601728,0,0,0,0,0
282,360000.0,4,2.5,2160,9528,0.0,0.0,3,9,1992,98001,47.3341,-122.255,2280,9937,0,0,19.592110713539824,0,1,0,0,0
283,580000.0,4,3.0,3280,11060,0.0,0.0,3,8,1986,98056,47.5399,-122.181,2320,11004,1,0,5.334970929561841,0,1,0,0,0
284,550000.0,3,2.0,1970,4166,0.0,3.0,5,8,1929,98126,47.5717,-122.375,2390,4166,1,0,8.527904593024973,0,1,0,0,0
286,265000.0,3,2.0,1320,8959,0.0,0.0,3,7,1993,98042,47.3536,-122.144,1740,7316,0,0,18.31399167054111,0,0,0,0,0
287,446500.0,3,2.5,2650,7286,0.0,0.0,3,8,1990,98059,47.5084,-122.154,2400,7220,0,0,7.760591461065903,0,1,0,0,0
288,404000.0,3,1.5,2030,8880,0.0,0.0,3,7,1963,98108,47.5586,-122.311,2140,5592,1,0,6.3548432029183575,0,0,0,0,0
289,267500.0,3,2.0,1590,11914,0.0,2.0,3,7,1957,98188,47.4427,-122.274,1630,9052,1,0,12.382229184547361,0,0,0,0,0
291,335000.0,3,2.5,2440,7632,0.0,0.0,3,8,1998,98003,47.3494,-122.301,2510,7903,0,0,18.939692363965438,0,1,0,0,0
292,576000.0,3,2.5,1940,9000,0.0,0.0,4,7,1948,98117,47.6933,-122.393,2190,7310,1,0,10.310149395400238,0,0,0,0,0
293,208633.0,3,2.5,2040,3810,0.0,0.0,3,8,2006,98038,47.3537,-122.0,2370,4590,0,0,20.444641930891873,0,1,0,0,0
294,315000.0,3,2.5,2200,8750,0.0,0.0,4,7,1964,98166,47.476000000000006,-122.337,1460,10139,1,0,11.466896471477648,0,0,0,0,0
295,725000.0,3,2.0,1920,3300,0.0,0.0,4,8,1913,98112,47.6239,-122.298,1740,4000,1,0,4.419340697026792,0,0,0,0,0
296,550000.0,4,3.0,1800,7750,0.0,0.0,4,8,1965,98177,47.7776,-122.384,1800,8275,1,0,13.981915781477653,0,0,0,0,0
297,610750.0,4,2.5,2180,7297,0.0,0.0,3,8,1984,98074,47.6459,-122.058,2250,9781,0,0,7.110638549483764,0,1,0,0,0
298,550700.0,2,1.0,1010,5000,0.0,0.0,4,6,1908,98105,47.6692,-122.297,1460,5000,0,0,5.702307940992543,1,0,0,0,0
299,834000.0,4,2.5,2370,4000,0.0,2.0,5,8,1928,98144,47.601000000000006,-122.294,2440,5750,1,0,4.31489556125096,1,0,0,0,0
300,201000.0,5,2.0,1660,78408,0.0,0.0,3,6,1915,98065,47.529,-121.837,1660,78408,0,0,18.119057908748083,1,0,0,0,0
303,305000.0,4,2.5,1950,7700,0.0,0.0,3,8,1979,98058,47.4441,-122.125,2150,7350,1,0,12.405035536886734,0,0,0,0,0
304,487000.0,3,2.0,2590,14052,0.0,0.0,5,8,1948,98133,47.7357,-122.333,1570,8162,1,0,10.245854901111455,0,0,0,0,0
305,390000.0,3,2.5,1930,64904,0.0,0.0,4,8,1988,98042,47.346,-122.157,2350,57500,0,0,18.752562124068465,0,0,0,0,0
306,548000.0,2,1.0,1470,3864,0.0,0.0,4,7,1916,98103,47.6638,-122.345,1570,3864,1,0,7.3655530130461715,0,0,0,0,0
307,268750.0,4,1.0,800,8775,0.0,0.0,3,6,1943,98166,47.48,-122.336,1310,8775,0,0,11.209677599700438,0,0,0,0,0
308,819900.0,5,3.0,3150,7119,0.0,0.0,3,9,2013,98052,47.6759,-122.151,1560,8384,0,0,4.84307417107146,0,1,0,0,0
309,520000.0,3,2.5,2030,16200,0.0,0.0,3,8,1984,98027,47.5162,-122.057,2660,17958,0,0,9.697177438287834,0,1,0,0,0
312,232000.0,2,1.0,1240,12092,0.0,0.0,3,6,1922,98146,47.4957,-122.352,1820,7460,1,1,10.78191214519451,0,0,0,0,0
313,274975.0,3,2.5,3030,45004,0.0,0.0,3,9,1987,98077,47.7721,-122.093,3080,35781,0,0,11.9836575656174,0,1,0,0,0
314,740000.0,4,2.0,2050,4400,0.0,0.0,4,9,1922,98102,47.644,-122.319,2320,5500,0,0,5.707680385659738,1,0,0,0,0
315,186375.0,3,1.0,1000,7636,0.0,0.0,2,7,1952,98166,47.472,-122.344,1150,7600,0,0,11.876784069806453,0,0,0,0,0
316,790000.0,3,2.5,2370,10289,0.0,0.0,4,9,1977,98005,47.592,-122.166,2500,10004,1,0,2.4017391484107233,0,0,0,0,0
317,880000.0,4,3.5,2800,6750,0.0,0.0,3,9,1951,98105,47.669,-122.275,2370,6120,1,1,4.95858688378442,0,1,0,0,0
320,640000.0,2,1.0,1070,5000,0.0,0.0,3,7,1924,98103,47.6666,-122.331,1710,5000,0,0,6.887683604329632,0,0,0,0,0
321,940000.0,4,2.0,2490,9525,0.0,0.0,5,9,1968,98040,47.5639,-122.217,2770,9525,0,0,3.62035226779168,0,1,0,0,0
322,260000.0,4,2.5,1960,5238,0.0,0.0,3,7,2003,98038,47.3483,-122.052,1800,5894,0,0,19.780977203238464,0,1,0,0,0
323,559900.0,3,3.0,2930,5569,0.0,0.0,3,9,2004,98072,47.7648,-122.164,2580,11045,1,0,10.478000570826698,0,0,0,0,0
324,791500.0,4,2.0,1510,3500,0.0,0.0,5,7,1911,98103,47.6794,-122.357,1820,3750,0,0,8.38063676218419,1,0,0,0,0
325,265000.0,3,2.0,1420,8250,0.0,0.0,3,7,1954,98133,47.7535,-122.354,1740,8000,0,0,11.814447087869354,0,0,0,0,0
326,245000.0,3,2.0,1740,11547,0.0,0.0,3,7,1954,98178,47.4945,-122.22,880,78408,0,0,8.397301191631003,0,0,0,0,0
327,485000.0,4,2.0,2560,43995,0.0,0.0,4,7,1962,98052,47.6945,-122.093,2560,14764,0,0,7.510368009790124,0,1,0,0,0
328,684000.0,4,3.5,3040,8414,0.0,0.0,3,9,2010,98059,47.5222,-122.157,3470,8066,1,0,6.810660195243815,0,1,0,0,0
329,425000.0,3,2.0,2500,6840,0.0,0.0,3,8,1957,98125,47.7222,-122.32,1580,8691,1,0,9.136216827252396,0,0,0,0,0
330,309600.0,4,2.0,1275,20000,0.0,0.0,4,6,1991,98070,47.3796,-122.49,1660,20000,0,0,21.07405508930615,0,0,0,0,0
331,552250.0,4,2.5,2580,5823,0.0,0.0,3,8,2002,98065,47.5374,-121.875,2380,5823,0,0,16.25429726398041,0,1,0,0,0
332,165000.0,4,1.0,1000,7134,0.0,0.0,3,6,1943,98178,47.4897,-122.24,1020,7138,0,0,8.856683701691866,0,0,0,0,0
333,320000.0,2,1.0,1070,32633,0.0,0.0,4,6,1930,98059,47.4716,-122.078,1360,32156,0,0,11.55049607856379,0,0,0,0,0
334,206600.0,3,2.0,1390,13464,0.0,0.0,4,7,1987,98030,47.3581,-122.173,1720,12080,0,0,17.846588036852634,0,0,0,0,0
335,387000.0,4,2.0,2500,7690,0.0,0.0,3,7,1973,98155,47.7713,-122.307,2040,8646,1,0,11.78078908054745,0,0,0,0,0
337,855000.0,4,3.0,2270,10460,0.0,0.0,3,9,1965,98040,47.5603,-122.222,2610,10180,0,0,3.909284048827827,0,1,0,0,0
338,315000.0,3,1.0,1900,14400,0.0,0.0,4,7,1954,98166,47.4147,-122.337,1940,14400,1,0,15.203597130998293,0,0,0,0,0
339,437500.0,2,1.0,990,3120,0.0,2.0,5,7,1907,98103,47.68,-122.353,1930,3120,1,0,8.245197734841891,0,0,0,0,0
340,252000.0,4,1.5,1550,19800,0.0,0.0,4,7,1969,98001,47.3117,-122.27,1640,22654,1,0,21.219730958888377,0,0,0,0,0
341,375000.0,4,2.0,2200,7475,0.0,0.0,5,7,1955,98118,47.543,-122.28,1600,5766,1,0,6.140135450225703,0,0,0,0,0
342,300000.0,4,2.5,1910,4862,0.0,0.0,3,7,2005,98038,47.3607,-122.034,2010,5091,0,0,19.31313312292824,0,1,0,0,0
343,420000.0,4,1.0,1750,9600,0.0,0.0,4,7,1954,98006,47.5759,-122.137,1750,10530,0,0,4.150587637081036,1,0,0,0,0
344,900000.0,3,1.0,1330,77972,0.0,0.0,3,7,1928,98033,47.6891,-122.159,1340,17689,0,1,5.495090739473642,0,0,0,0,0
345,679900.0,3,2.5,2440,5750,0.0,2.0,3,9,2000,98116,47.565,-122.381,1520,5750,1,0,8.960395802627682,0,1,0,0,0
346,463000.0,3,2.5,1640,29970,0.0,0.0,3,7,1992,98053,47.6359,-121.974,1580,28399,0,0,10.798597780591553,0,1,0,0,0
347,380000.0,5,2.5,2760,11340,0.0,0.0,4,9,1978,98059,47.4769,-122.141,2470,11340,0,0,10.019160123986909,0,1,0,0,0
348,329500.0,4,2.5,1820,7912,0.0,0.0,3,7,1994,98038,47.3845,-122.029,1820,8168,0,0,17.93092684731313,0,1,0,0,0
349,604950.0,3,2.5,2110,5608,0.0,0.0,3,8,2013,98033,47.6743,-122.184,2040,9363,1,0,4.1638024442778,0,0,0,0,0
350,795000.0,5,2.5,3040,9570,0.0,2.0,4,8,1966,98006,47.5651,-122.164,2920,8800,1,0,3.951066664864943,0,0,0,0,0
352,673000.0,4,2.5,2990,10400,0.0,0.0,3,9,2002,98166,47.4508,-122.359,2140,17449,0,0,13.487473805395693,0,1,0,0,0
354,785000.0,4,3.0,2440,69415,0.0,0.0,4,8,1989,98075,47.5944,-122.042,2770,24361,1,0,7.683358254549212,0,0,0,0,0
355,338000.0,4,3.0,2090,7500,0.0,0.0,3,7,1986,98056,47.4888,-122.182,1810,7650,1,0,8.817043422545773,0,0,0,0,0
356,280000.0,3,2.5,1430,7222,0.0,0.0,3,7,1993,98056,47.5112,-122.19,1430,7220,0,0,7.23904790126912,0,1,0,0,0
357,315000.0,4,2.5,2180,10754,0.0,0.0,5,7,1954,98133,47.7711,-122.341,1810,6929,1,0,12.496023447539624,0,0,0,0,0
359,297000.0,3,2.5,1450,7562,0.0,0.0,3,7,1994,98056,47.5038,-122.189,1650,7625,0,0,7.752464532509424,0,1,0,0,0
361,450000.0,3,2.0,1640,13500,0.0,0.0,3,7,1940,98125,47.7164,-122.304,1770,12600,1,0,8.380934058649691,0,0,0,0,0
362,275000.0,3,3.0,1590,7750,0.0,0.0,3,7,1997,98038,47.3624,-122.045,1680,7500,1,0,18.999669455887595,0,0,0,0,0
363,595000.0,4,2.0,2020,2849,0.0,0.0,3,7,1960,98115,47.6831,-122.329,1910,3120,0,0,7.461806111824769,0,1,0,0,0
364,435000.0,3,1.5,1300,3348,0.0,0.0,3,7,1904,98144,47.592,-122.307,1590,2577,0,1,5.070317797561723,1,0,0,0,0
367,389000.0,4,2.5,2130,5337,0.0,0.0,3,7,2001,98019,47.7237,-121.959,2300,6930,0,0,13.62706268144972,0,1,0,0,0
368,560000.0,4,2.5,2550,7800,0.0,0.0,3,8,1968,98052,47.6283,-122.095,2420,8050,1,0,5.148369012234916,0,0,0,0,0
370,799000.0,4,2.5,2510,11585,0.0,0.0,4,8,1969,98040,47.5483,-122.226,2450,9691,0,0,4.759120364386902,0,1,0,0,0
371,365500.0,3,2.0,1410,9600,0.0,0.0,4,7,1983,98072,47.7591,-122.146,1410,9600,0,0,10.277712229529968,0,0,0,0,0
372,252350.0,3,2.0,1650,7352,0.0,0.0,3,7,1979,98058,47.4612,-122.169,1710,7350,1,0,10.7882402998907,0,0,0,0,0
373,403950.0,4,2.5,2120,13780,0.0,0.0,3,8,1993,98146,47.4987,-122.365,1880,12000,0,0,11.027017343582392,0,1,0,0,0
374,385000.0,4,1.5,2040,10726,0.0,0.0,3,7,1954,98177,47.772,-122.358,1610,10020,1,0,12.969032354245874,0,0,0,0,0
375,345000.0,4,1.0,1550,7620,0.0,0.0,3,7,1957,98106,47.5287,-122.35,1450,7620,0,0,9.07623344403565,1,0,0,0,0
376,490000.0,3,3.0,1980,3128,0.0,0.0,4,9,1979,98008,47.6109,-122.114,1950,2856,0,0,4.200605455651171,0,1,0,0,0
377,330000.0,3,2.5,1600,26977,0.0,0.0,3,8,2005,98019,47.7736,-121.901,1790,27743,0,0,17.82433819843531,0,1,0,0,0
378,927000.0,4,3.0,3300,12090,0.0,0.0,3,8,1953,98004,47.6294,-122.218,3180,12239,0,0,1.16003811199118,0,1,0,0,0
380,330000.0,2,1.0,1220,10000,0.0,0.0,5,7,1950,98028,47.7405,-122.241,2000,9600,0,0,8.803866480867187,0,0,0,0,0
381,530000.0,5,2.5,2720,8800,0.0,0.0,4,7,1958,98008,47.5976,-122.118,2110,8800,1,0,4.190244214747472,0,0,0,0,0
383,378750.0,3,2.5,2160,3000,0.0,0.0,3,7,1909,98118,47.5644,-122.289,1060,3500,1,1,5.311149149266643,1,0,0,0,0
384,269900.0,4,2.0,1530,8750,0.0,0.0,4,7,1968,98058,47.4556,-122.157,1390,8750,0,0,11.266135989245695,1,0,0,0,0
385,557000.0,3,3.5,1710,2096,0.0,0.0,3,8,2008,98122,47.6055,-122.305,1630,1543,1,0,4.7592838434436,0,1,0,0,0
387,352000.0,2,1.0,940,5000,0.0,0.0,4,7,1937,98117,47.6879,-122.385,1560,4500,0,0,9.799116249324648,0,0,0,0,0
388,437000.0,3,2.5,1750,22357,0.0,0.0,3,8,1994,98045,47.4807,-121.779,2430,22357,0,0,21.897631687921436,0,1,0,0,0
389,322500.0,4,2.5,1820,6753,0.0,0.0,3,7,1994,98038,47.3845,-122.032,1820,7107,0,0,17.86759503174985,0,1,0,0,0
390,650000.0,3,3.5,1510,2000,0.0,0.0,3,9,2001,98116,47.5815,-122.402,1510,1352,1,0,9.523926716233138,0,1,0,0,0
391,450000.0,3,2.0,1290,1213,0.0,0.0,3,8,2001,98103,47.6609,-122.344,1290,3235,0,0,7.235229198617513,0,0,0,1,0
392,278500.0,3,2.0,1570,5250,0.0,0.0,3,7,1998,98092,47.3163,-122.188,1570,5250,0,0,20.689573105742085,0,0,0,0,0
393,364950.0,4,2.5,1930,6957,0.0,0.0,3,8,1995,98055,47.4309,-122.191,2090,6996,0,0,12.772333717519862,0,1,0,0,0
395,268000.0,3,2.5,1550,8134,0.0,0.0,3,7,1991,98031,47.404,-122.191,1550,8134,0,0,14.629144783317422,0,1,0,0,0
397,632925.0,3,2.5,2990,32239,0.0,0.0,4,8,1978,98077,47.7718,-122.095,2990,36497,0,0,11.92515255160626,0,1,0,0,0
398,577500.0,3,2.5,2000,7251,0.0,0.0,3,9,1995,98034,47.7067,-122.2,2450,8118,0,0,6.300506531104307,0,1,0,0,0
399,339000.0,4,1.5,2390,7480,0.0,2.0,3,7,1920,98178,47.504,-122.227,2850,6867,0,0,7.782133408566029,1,0,0,0,0
400,570000.0,3,2.0,2910,37461,0.0,0.0,4,7,1967,98052,47.7015,-122.164,2520,18295,1,0,6.222386184958382,0,0,0,0,0
401,563500.0,4,2.0,2085,174240,0.0,0.0,3,7,1964,98024,47.5753,-121.95,2690,174240,1,0,12.153580953133638,0,0,0,0,0
402,423000.0,4,2.5,2200,9351,0.0,0.0,5,7,1962,98133,47.7448,-122.333,1910,8660,1,0,10.761310445590379,0,0,0,0,0
403,355000.0,3,2.5,1860,5028,0.0,0.0,3,8,2012,98019,47.7318,-121.982,2320,5465,0,0,13.081017065204101,0,1,0,0,0
405,482000.0,2,1.0,950,3960,0.0,0.0,3,7,1941,98103,47.6885,-122.337,1320,4050,0,0,7.9856752399351185,0,0,0,0,0
406,625000.0,3,2.0,1600,9135,0.0,0.0,5,7,1955,98006,47.5724,-122.179,1580,9800,0,0,3.199516973214636,0,0,0,0,0
407,538000.0,3,2.5,2250,11632,0.0,0.0,3,8,1988,98056,47.5272,-122.169,2360,11632,0,0,6.317713130642337,0,1,0,0,0
408,380000.0,3,2.5,2280,10255,0.0,0.0,4,8,1985,98058,47.4334,-122.161,2310,10094,0,0,12.743685642967993,0,1,0,0,0
409,375000.0,2,1.0,940,5120,0.0,0.0,3,7,1909,98122,47.6073,-122.308,1300,5120,0,0,4.8814089835930465,0,0,0,0,0
410,245000.0,3,2.5,1530,8500,0.0,0.0,5,7,1996,98038,47.3592,-122.046,1850,8140,1,0,19.18550122984794,0,0,0,0,0
412,397000.0,4,2.0,1440,7680,0.0,0.0,3,7,1971,98034,47.7245,-122.2,1460,9660,1,0,7.529937247883699,0,0,0,0,0
413,365000.0,3,2.5,2200,4052,0.0,0.0,3,8,2005,98058,47.4362,-122.178,2310,5082,0,0,12.450773131483839,0,1,0,0,0
414,328500.0,4,3.0,2290,8250,0.0,0.0,3,9,1990,98042,47.3739,-122.156,2290,8250,0,0,16.84562468660541,0,1,0,0,0
416,1000000.0,4,2.5,2610,3277,0.0,0.0,5,8,1922,98103,47.6636,-122.33,1810,3277,1,0,6.743458652456726,1,0,0,0,0
417,237000.0,3,2.5,1490,2138,0.0,0.0,3,7,2005,98055,47.4324,-122.197,1490,2094,0,0,12.658578009902381,0,1,0,0,0
418,525000.0,4,2.5,2450,5280,0.0,0.0,3,8,2003,98011,47.7734,-122.224,2300,4674,0,0,10.946301777274085,0,1,0,0,0
419,749000.0,4,2.5,1710,9627,0.0,0.0,3,9,1976,98006,47.559,-122.164,2140,9131,1,1,4.3274999469122735,0,0,0,0,0
422,438000.0,2,2.0,1270,1372,0.0,0.0,3,8,2000,98115,47.6776,-122.318,1610,3090,0,0,6.824887599606377,0,0,0,1,0
423,578000.0,3,2.0,2120,10875,0.0,2.0,3,8,1977,98146,47.504,-122.382,2460,11760,1,0,11.328940206223452,0,0,0,0,0
425,196000.0,3,2.5,2070,11576,0.0,0.0,3,7,1974,98001,47.3417,-122.271,1890,7519,0,0,19.17877655517442,0,1,0,0,0
426,641000.0,2,1.0,1420,5332,0.0,0.0,3,8,1953,98105,47.6694,-122.275,2400,5406,1,0,4.9791963014971845,0,0,0,0,0
427,350000.0,3,1.5,1250,219978,0.0,0.0,4,6,1980,98038,47.4056,-121.955,1930,210394,0,0,18.584445941378416,0,0,0,0,0
428,205000.0,3,1.0,940,7980,0.0,0.0,4,7,1960,98032,47.3838,-122.289,1150,8050,0,0,16.49755583389254,0,0,0,0,0
429,400000.0,3,2.0,1920,9102,0.0,0.0,3,7,1968,98072,47.7487,-122.082,1920,9760,0,0,10.807397218779728,0,0,0,0,0
431,505000.0,3,2.0,1260,5460,0.0,0.0,3,7,1972,98034,47.7355,-122.18,1510,5460,0,0,8.362132482574905,0,0,0,0,0
432,475000.0,5,2.5,2340,7200,0.0,0.0,3,7,1975,98034,47.7206,-122.211,1930,7221,1,0,7.265735622245303,0,0,0,0,0
433,520000.0,3,2.5,2590,9263,0.0,0.0,5,8,1977,98028,47.7691,-122.262,2580,9450,1,0,10.947756747545148,0,0,0,0,0
435,333500.0,3,2.0,1220,9732,0.0,0.0,3,7,1965,98011,47.7736,-122.214,1630,10007,0,0,10.930271965497278,0,0,0,0,0
436,232000.0,3,1.0,1400,10403,0.0,0.0,4,6,1976,98038,47.362,-122.029,1230,10209,0,0,19.32870534544407,0,0,0,0,0
